Year,Quarter,Month,Day,% Skill in Posting,Job Skills
2017,Qtr 2,June,28,33.33%,cloud
2017,Qtr 2,June,28,33.33%,machine_learning
2017,Qtr 2,June,28,33.33%,python
2017,Qtr 2,June,28,50.00%,sql
2017,Qtr 2,June,29,40.00%,cloud
2017,Qtr 2,June,29,60.00%,python
2017,Qtr 2,June,29,100.00%,sql
2017,Qtr 2,June,30,25.00%,python
2017,Qtr 2,June,30,75.00%,sql
2017,Qtr 3,July,1,33.33%,aws
2017,Qtr 3,July,1,33.33%,cloud
2017,Qtr 3,July,2,50.00%,aws
2017,Qtr 3,July,2,50.00%,cloud
2017,Qtr 3,July,2,75.00%,machine_learning
2017,Qtr 3,July,2,75.00%,python
2017,Qtr 3,July,2,75.00%,sql
2017,Qtr 3,July,3,50.00%,cloud
2017,Qtr 3,July,3,50.00%,machine_learning
2017,Qtr 3,July,3,100.00%,sql
2017,Qtr 3,July,4,25.00%,aws
2017,Qtr 3,July,4,25.00%,cloud
2017,Qtr 3,July,4,50.00%,machine_learning
2017,Qtr 3,July,4,25.00%,python
2017,Qtr 3,July,5,100.00%,aws
2017,Qtr 3,July,5,100.00%,cloud
2017,Qtr 3,July,6,57.14%,aws
2017,Qtr 3,July,6,57.14%,cloud
2017,Qtr 3,July,6,14.29%,machine_learning
2017,Qtr 3,July,6,57.14%,python
2017,Qtr 3,July,6,42.86%,sql
2017,Qtr 3,July,7,40.00%,aws
2017,Qtr 3,July,7,40.00%,cloud
2017,Qtr 3,July,7,40.00%,machine_learning
2017,Qtr 3,July,7,40.00%,python
2017,Qtr 3,July,7,40.00%,sql
2017,Qtr 3,July,8,20.00%,aws
2017,Qtr 3,July,8,40.00%,machine_learning
2017,Qtr 3,July,8,60.00%,python
2017,Qtr 3,July,8,40.00%,sql
2017,Qtr 3,July,9,33.33%,aws
2017,Qtr 3,July,9,66.67%,machine_learning
2017,Qtr 3,July,10,50.00%,aws
2017,Qtr 3,July,10,50.00%,cloud
2017,Qtr 3,July,10,50.00%,machine_learning
2017,Qtr 3,July,10,100.00%,python
2017,Qtr 3,July,10,100.00%,sql
2017,Qtr 3,July,11,50.00%,python
2017,Qtr 3,July,11,50.00%,sql
2017,Qtr 3,July,12,33.33%,machine_learning
2017,Qtr 3,July,12,33.33%,python
2017,Qtr 3,July,12,33.33%,sql
2017,Qtr 3,July,13,33.33%,aws
2017,Qtr 3,July,13,33.33%,cloud
2017,Qtr 3,July,13,33.33%,python
2017,Qtr 3,July,13,33.33%,sql
2017,Qtr 3,July,14,33.33%,aws
2017,Qtr 3,July,14,66.67%,cloud
2017,Qtr 3,July,14,50.00%,machine_learning
2017,Qtr 3,July,14,66.67%,python
2017,Qtr 3,July,14,50.00%,sql
2017,Qtr 3,July,15,33.33%,aws
2017,Qtr 3,July,15,33.33%,cloud
2017,Qtr 3,July,15,66.67%,python
2017,Qtr 3,July,15,66.67%,sql
2017,Qtr 3,July,16,25.00%,cloud
2017,Qtr 3,July,16,25.00%,python
2017,Qtr 3,July,16,50.00%,sql
2017,Qtr 3,July,17,66.67%,aws
2017,Qtr 3,July,17,100.00%,cloud
2017,Qtr 3,July,17,33.33%,python
2017,Qtr 3,July,17,33.33%,sql
2017,Qtr 3,July,18,40.00%,aws
2017,Qtr 3,July,18,20.00%,cloud
2017,Qtr 3,July,18,40.00%,python
2017,Qtr 3,July,18,60.00%,sql
2017,Qtr 3,July,19,50.00%,aws
2017,Qtr 3,July,19,75.00%,cloud
2017,Qtr 3,July,19,25.00%,machine_learning
2017,Qtr 3,July,19,50.00%,python
2017,Qtr 3,July,19,75.00%,sql
2017,Qtr 3,July,20,40.00%,aws
2017,Qtr 3,July,20,40.00%,cloud
2017,Qtr 3,July,20,20.00%,machine_learning
2017,Qtr 3,July,20,60.00%,python
2017,Qtr 3,July,20,60.00%,sql
2017,Qtr 3,July,21,25.00%,cloud
2017,Qtr 3,July,21,25.00%,machine_learning
2017,Qtr 3,July,21,50.00%,python
2017,Qtr 3,July,21,75.00%,sql
2017,Qtr 3,July,22,66.67%,aws
2017,Qtr 3,July,22,33.33%,cloud
2017,Qtr 3,July,22,33.33%,machine_learning
2017,Qtr 3,July,22,33.33%,python
2017,Qtr 3,July,22,33.33%,sql
2017,Qtr 3,July,23,40.00%,aws
2017,Qtr 3,July,23,20.00%,cloud
2017,Qtr 3,July,23,20.00%,machine_learning
2017,Qtr 3,July,23,20.00%,python
2017,Qtr 3,July,23,40.00%,sql
2017,Qtr 3,July,24,66.67%,aws
2017,Qtr 3,July,24,33.33%,cloud
2017,Qtr 3,July,24,33.33%,python
2017,Qtr 3,July,24,33.33%,sql
2017,Qtr 3,July,25,50.00%,aws
2017,Qtr 3,July,25,50.00%,cloud
2017,Qtr 3,July,25,50.00%,machine_learning
2017,Qtr 3,July,25,50.00%,python
2017,Qtr 3,July,25,50.00%,sql
2017,Qtr 3,July,26,20.00%,aws
2017,Qtr 3,July,26,40.00%,cloud
2017,Qtr 3,July,26,40.00%,python
2017,Qtr 3,July,26,40.00%,sql
2017,Qtr 3,July,27,50.00%,sql
2017,Qtr 3,July,28,50.00%,aws
2017,Qtr 3,July,28,100.00%,python
2017,Qtr 3,July,28,100.00%,sql
2017,Qtr 3,July,29,25.00%,aws
2017,Qtr 3,July,29,75.00%,cloud
2017,Qtr 3,July,29,75.00%,python
2017,Qtr 3,July,29,100.00%,sql
2017,Qtr 3,July,30,66.67%,python
2017,Qtr 3,July,30,66.67%,sql
2017,Qtr 3,July,31,33.33%,python
2017,Qtr 3,July,31,33.33%,sql
2017,Qtr 3,August,1,33.33%,aws
2017,Qtr 3,August,1,33.33%,cloud
2017,Qtr 3,August,1,33.33%,machine_learning
2017,Qtr 3,August,1,66.67%,python
2017,Qtr 3,August,1,100.00%,sql
2017,Qtr 3,August,2,16.67%,aws
2017,Qtr 3,August,2,33.33%,cloud
2017,Qtr 3,August,2,66.67%,machine_learning
2017,Qtr 3,August,2,83.33%,python
2017,Qtr 3,August,2,66.67%,sql
2017,Qtr 3,August,3,50.00%,machine_learning
2017,Qtr 3,August,3,100.00%,python
2017,Qtr 3,August,3,50.00%,sql
2017,Qtr 3,August,4,66.67%,python
2017,Qtr 3,August,4,33.33%,sql
2017,Qtr 3,August,5,50.00%,aws
2017,Qtr 3,August,5,50.00%,cloud
2017,Qtr 3,August,5,25.00%,python
2017,Qtr 3,August,5,25.00%,sql
2017,Qtr 3,August,6,33.33%,machine_learning
2017,Qtr 3,August,6,66.67%,python
2017,Qtr 3,August,6,33.33%,sql
2017,Qtr 3,August,7,33.33%,machine_learning
2017,Qtr 3,August,7,33.33%,python
2017,Qtr 3,August,7,66.67%,sql
2017,Qtr 3,August,9,50.00%,aws
2017,Qtr 3,August,9,50.00%,cloud
2017,Qtr 3,August,9,100.00%,machine_learning
2017,Qtr 3,August,9,50.00%,python
2017,Qtr 3,August,9,50.00%,sql
2017,Qtr 3,August,10,50.00%,aws
2017,Qtr 3,August,10,25.00%,cloud
2017,Qtr 3,August,10,50.00%,machine_learning
2017,Qtr 3,August,10,50.00%,python
2017,Qtr 3,August,10,75.00%,sql
2017,Qtr 3,August,11,20.00%,aws
2017,Qtr 3,August,11,20.00%,cloud
2017,Qtr 3,August,11,20.00%,machine_learning
2017,Qtr 3,August,11,60.00%,python
2017,Qtr 3,August,11,80.00%,sql
2017,Qtr 3,August,12,50.00%,aws
2017,Qtr 3,August,12,50.00%,cloud
2017,Qtr 3,August,12,50.00%,machine_learning
2017,Qtr 3,August,12,50.00%,python
2017,Qtr 3,August,13,100.00%,aws
2017,Qtr 3,August,13,100.00%,cloud
2017,Qtr 3,August,13,50.00%,python
2017,Qtr 3,August,13,50.00%,sql
2017,Qtr 3,August,14,50.00%,cloud
2017,Qtr 3,August,14,100.00%,machine_learning
2017,Qtr 3,August,14,100.00%,python
2017,Qtr 3,August,14,100.00%,sql
2017,Qtr 3,August,16,50.00%,cloud
2017,Qtr 3,August,16,50.00%,machine_learning
2017,Qtr 3,August,17,50.00%,machine_learning
2017,Qtr 3,August,17,50.00%,python
2017,Qtr 3,August,18,50.00%,cloud
2017,Qtr 3,August,18,50.00%,python
2017,Qtr 3,August,18,50.00%,sql
2017,Qtr 3,August,19,100.00%,sql
2017,Qtr 3,August,20,50.00%,python
2017,Qtr 3,August,20,50.00%,sql
2017,Qtr 3,August,21,66.67%,machine_learning
2017,Qtr 3,August,21,100.00%,python
2017,Qtr 3,August,21,100.00%,sql
2017,Qtr 3,August,22,66.67%,aws
2017,Qtr 3,August,22,66.67%,cloud
2017,Qtr 3,August,22,66.67%,python
2017,Qtr 3,August,22,66.67%,sql
2017,Qtr 3,August,23,100.00%,aws
2017,Qtr 3,August,23,100.00%,cloud
2017,Qtr 3,August,23,100.00%,python
2017,Qtr 3,August,24,100.00%,machine_learning
2017,Qtr 3,August,24,100.00%,python
2017,Qtr 3,August,24,100.00%,sql
2017,Qtr 3,August,27,50.00%,aws
2017,Qtr 3,August,27,100.00%,machine_learning
2017,Qtr 3,August,27,100.00%,python
2017,Qtr 3,August,27,100.00%,sql
2017,Qtr 3,August,29,50.00%,cloud
2017,Qtr 3,August,29,100.00%,python
2017,Qtr 3,August,29,100.00%,sql
2017,Qtr 3,August,30,50.00%,aws
2017,Qtr 3,August,30,50.00%,cloud
2017,Qtr 3,August,30,50.00%,python
2017,Qtr 3,August,30,50.00%,sql
2017,Qtr 3,September,1,66.67%,aws
2017,Qtr 3,September,1,33.33%,cloud
2017,Qtr 3,September,1,33.33%,machine_learning
2017,Qtr 3,September,1,33.33%,python
2017,Qtr 3,September,1,66.67%,sql
2017,Qtr 3,September,4,50.00%,aws
2017,Qtr 3,September,4,50.00%,cloud
2017,Qtr 3,September,5,100.00%,python
2017,Qtr 3,September,5,100.00%,sql
2017,Qtr 3,September,7,33.33%,cloud
2017,Qtr 3,September,7,33.33%,machine_learning
2017,Qtr 3,September,7,33.33%,python
2017,Qtr 3,September,7,66.67%,sql
2017,Qtr 3,September,9,100.00%,aws
2017,Qtr 3,September,9,100.00%,python
2017,Qtr 3,September,9,100.00%,sql
2017,Qtr 3,September,12,100.00%,aws
2017,Qtr 3,September,12,50.00%,cloud
2017,Qtr 3,September,12,100.00%,machine_learning
2017,Qtr 3,September,12,100.00%,python
2017,Qtr 3,September,12,100.00%,sql
2017,Qtr 3,September,13,33.33%,aws
2017,Qtr 3,September,13,33.33%,cloud
2017,Qtr 3,September,13,33.33%,machine_learning
2017,Qtr 3,September,13,66.67%,python
2017,Qtr 3,September,13,66.67%,sql
2017,Qtr 3,September,14,50.00%,aws
2017,Qtr 3,September,14,50.00%,cloud
2017,Qtr 3,September,16,33.33%,aws
2017,Qtr 3,September,16,100.00%,python
2017,Qtr 3,September,16,100.00%,sql
2017,Qtr 3,September,17,75.00%,aws
2017,Qtr 3,September,17,75.00%,cloud
2017,Qtr 3,September,17,25.00%,machine_learning
2017,Qtr 3,September,17,50.00%,python
2017,Qtr 3,September,18,50.00%,cloud
2017,Qtr 3,September,18,25.00%,machine_learning
2017,Qtr 3,September,18,75.00%,python
2017,Qtr 3,September,18,100.00%,sql
2017,Qtr 3,September,19,25.00%,aws
2017,Qtr 3,September,19,50.00%,python
2017,Qtr 3,September,19,75.00%,sql
2017,Qtr 3,September,20,33.33%,aws
2017,Qtr 3,September,20,66.67%,cloud
2017,Qtr 3,September,20,33.33%,machine_learning
2017,Qtr 3,September,20,66.67%,python
2017,Qtr 3,September,20,66.67%,sql
2017,Qtr 3,September,21,40.00%,aws
2017,Qtr 3,September,21,40.00%,cloud
2017,Qtr 3,September,21,60.00%,machine_learning
2017,Qtr 3,September,21,60.00%,python
2017,Qtr 3,September,21,80.00%,sql
2017,Qtr 3,September,23,20.00%,aws
2017,Qtr 3,September,23,40.00%,cloud
2017,Qtr 3,September,23,40.00%,machine_learning
2017,Qtr 3,September,23,60.00%,python
2017,Qtr 3,September,23,40.00%,sql
2017,Qtr 3,September,24,25.00%,aws
2017,Qtr 3,September,24,25.00%,python
2017,Qtr 3,September,24,50.00%,sql
2017,Qtr 3,September,25,25.00%,python
2017,Qtr 3,September,25,50.00%,sql
2017,Qtr 3,September,26,33.33%,python
2017,Qtr 3,September,26,100.00%,sql
2017,Qtr 3,September,27,100.00%,aws
2017,Qtr 3,September,27,33.33%,cloud
2017,Qtr 3,September,27,100.00%,python
2017,Qtr 3,September,27,66.67%,sql
2017,Qtr 3,September,28,14.29%,aws
2017,Qtr 3,September,28,14.29%,cloud
2017,Qtr 3,September,28,28.57%,machine_learning
2017,Qtr 3,September,28,71.43%,python
2017,Qtr 3,September,28,57.14%,sql
2017,Qtr 3,September,29,40.00%,aws
2017,Qtr 3,September,29,40.00%,cloud
2017,Qtr 3,September,29,20.00%,machine_learning
2017,Qtr 3,September,29,40.00%,python
2017,Qtr 3,September,29,20.00%,sql
2017,Qtr 3,September,30,60.00%,aws
2017,Qtr 3,September,30,40.00%,cloud
2017,Qtr 3,September,30,20.00%,python
2017,Qtr 3,September,30,20.00%,sql
2017,Qtr 4,October,1,60.00%,aws
2017,Qtr 4,October,1,40.00%,cloud
2017,Qtr 4,October,1,40.00%,machine_learning
2017,Qtr 4,October,1,60.00%,python
2017,Qtr 4,October,1,60.00%,sql
2017,Qtr 4,October,2,60.00%,aws
2017,Qtr 4,October,2,40.00%,cloud
2017,Qtr 4,October,2,20.00%,machine_learning
2017,Qtr 4,October,2,40.00%,python
2017,Qtr 4,October,2,40.00%,sql
2017,Qtr 4,October,3,20.00%,cloud
2017,Qtr 4,October,3,60.00%,machine_learning
2017,Qtr 4,October,3,40.00%,python
2017,Qtr 4,October,3,60.00%,sql
2017,Qtr 4,October,4,60.00%,aws
2017,Qtr 4,October,4,80.00%,cloud
2017,Qtr 4,October,4,20.00%,machine_learning
2017,Qtr 4,October,4,40.00%,python
2017,Qtr 4,October,4,20.00%,sql
2017,Qtr 4,October,5,66.67%,aws
2017,Qtr 4,October,5,66.67%,cloud
2017,Qtr 4,October,5,33.33%,sql
2017,Qtr 4,October,6,28.57%,aws
2017,Qtr 4,October,6,28.57%,cloud
2017,Qtr 4,October,6,57.14%,machine_learning
2017,Qtr 4,October,6,42.86%,python
2017,Qtr 4,October,6,57.14%,sql
2017,Qtr 4,October,7,20.00%,aws
2017,Qtr 4,October,7,40.00%,cloud
2017,Qtr 4,October,7,20.00%,machine_learning
2017,Qtr 4,October,7,20.00%,sql
2017,Qtr 4,October,8,33.33%,aws
2017,Qtr 4,October,8,33.33%,cloud
2017,Qtr 4,October,8,33.33%,machine_learning
2017,Qtr 4,October,8,66.67%,python
2017,Qtr 4,October,8,66.67%,sql
2017,Qtr 4,October,9,75.00%,aws
2017,Qtr 4,October,9,50.00%,cloud
2017,Qtr 4,October,9,25.00%,python
2017,Qtr 4,October,9,25.00%,sql
2017,Qtr 4,October,10,25.00%,aws
2017,Qtr 4,October,10,50.00%,cloud
2017,Qtr 4,October,10,50.00%,python
2017,Qtr 4,October,10,50.00%,sql
2017,Qtr 4,October,11,50.00%,aws
2017,Qtr 4,October,11,50.00%,cloud
2017,Qtr 4,October,12,25.00%,cloud
2017,Qtr 4,October,12,50.00%,python
2017,Qtr 4,October,12,100.00%,sql
2017,Qtr 4,October,13,20.00%,aws
2017,Qtr 4,October,13,40.00%,cloud
2017,Qtr 4,October,13,20.00%,python
2017,Qtr 4,October,13,20.00%,sql
2017,Qtr 4,October,14,50.00%,python
2017,Qtr 4,October,14,50.00%,sql
2017,Qtr 4,October,15,33.33%,aws
2017,Qtr 4,October,15,50.00%,cloud
2017,Qtr 4,October,15,33.33%,machine_learning
2017,Qtr 4,October,15,33.33%,python
2017,Qtr 4,October,15,33.33%,sql
2017,Qtr 4,October,16,20.00%,aws
2017,Qtr 4,October,16,20.00%,cloud
2017,Qtr 4,October,16,20.00%,machine_learning
2017,Qtr 4,October,16,20.00%,python
2017,Qtr 4,October,16,20.00%,sql
2017,Qtr 4,October,17,57.14%,aws
2017,Qtr 4,October,17,57.14%,cloud
2017,Qtr 4,October,17,14.29%,machine_learning
2017,Qtr 4,October,17,71.43%,python
2017,Qtr 4,October,17,71.43%,sql
2017,Qtr 4,October,18,20.00%,aws
2017,Qtr 4,October,18,100.00%,cloud
2017,Qtr 4,October,18,40.00%,machine_learning
2017,Qtr 4,October,18,60.00%,python
2017,Qtr 4,October,18,20.00%,sql
2017,Qtr 4,October,19,33.33%,aws
2017,Qtr 4,October,19,33.33%,cloud
2017,Qtr 4,October,19,66.67%,python
2017,Qtr 4,October,19,100.00%,sql
2017,Qtr 4,October,20,50.00%,aws
2017,Qtr 4,October,20,50.00%,cloud
2017,Qtr 4,October,20,50.00%,sql
2017,Qtr 4,October,21,25.00%,aws
2017,Qtr 4,October,21,25.00%,machine_learning
2017,Qtr 4,October,21,75.00%,python
2017,Qtr 4,October,21,50.00%,sql
2017,Qtr 4,October,22,50.00%,aws
2017,Qtr 4,October,22,50.00%,cloud
2017,Qtr 4,October,22,50.00%,machine_learning
2017,Qtr 4,October,22,50.00%,python
2017,Qtr 4,October,22,50.00%,sql
2017,Qtr 4,October,23,33.33%,aws
2017,Qtr 4,October,23,66.67%,cloud
2017,Qtr 4,October,23,33.33%,machine_learning
2017,Qtr 4,October,23,66.67%,python
2017,Qtr 4,October,23,100.00%,sql
2017,Qtr 4,October,25,25.00%,aws
2017,Qtr 4,October,25,25.00%,cloud
2017,Qtr 4,October,25,25.00%,python
2017,Qtr 4,October,25,50.00%,sql
2017,Qtr 4,October,26,100.00%,aws
2017,Qtr 4,October,26,100.00%,python
2017,Qtr 4,October,26,100.00%,sql
2017,Qtr 4,October,27,66.67%,aws
2017,Qtr 4,October,27,66.67%,cloud
2017,Qtr 4,October,27,66.67%,machine_learning
2017,Qtr 4,October,27,66.67%,python
2017,Qtr 4,October,27,33.33%,sql
2017,Qtr 4,October,28,33.33%,aws
2017,Qtr 4,October,28,33.33%,cloud
2017,Qtr 4,October,28,33.33%,python
2017,Qtr 4,October,28,33.33%,sql
2017,Qtr 4,October,29,50.00%,aws
2017,Qtr 4,October,29,50.00%,cloud
2017,Qtr 4,October,29,50.00%,machine_learning
2017,Qtr 4,October,29,100.00%,python
2017,Qtr 4,October,29,50.00%,sql
2017,Qtr 4,October,30,80.00%,aws
2017,Qtr 4,October,30,80.00%,cloud
2017,Qtr 4,October,30,40.00%,machine_learning
2017,Qtr 4,October,30,60.00%,python
2017,Qtr 4,October,30,40.00%,sql
2017,Qtr 4,October,31,33.33%,aws
2017,Qtr 4,October,31,66.67%,cloud
2017,Qtr 4,October,31,66.67%,machine_learning
2017,Qtr 4,October,31,100.00%,python
2017,Qtr 4,October,31,66.67%,sql
2017,Qtr 4,November,1,50.00%,aws
2017,Qtr 4,November,1,50.00%,cloud
2017,Qtr 4,November,2,25.00%,aws
2017,Qtr 4,November,2,25.00%,cloud
2017,Qtr 4,November,2,50.00%,python
2017,Qtr 4,November,2,25.00%,sql
2017,Qtr 4,November,3,20.00%,aws
2017,Qtr 4,November,3,20.00%,machine_learning
2017,Qtr 4,November,3,60.00%,python
2017,Qtr 4,November,3,60.00%,sql
2017,Qtr 4,November,4,50.00%,aws
2017,Qtr 4,November,4,50.00%,cloud
2017,Qtr 4,November,4,25.00%,machine_learning
2017,Qtr 4,November,4,75.00%,python
2017,Qtr 4,November,4,50.00%,sql
2017,Qtr 4,November,5,50.00%,cloud
2017,Qtr 4,November,5,50.00%,python
2017,Qtr 4,November,5,25.00%,sql
2017,Qtr 4,November,6,50.00%,aws
2017,Qtr 4,November,6,50.00%,cloud
2017,Qtr 4,November,6,50.00%,machine_learning
2017,Qtr 4,November,6,50.00%,python
2017,Qtr 4,November,7,33.33%,python
2017,Qtr 4,November,7,33.33%,sql
2017,Qtr 4,November,8,50.00%,aws
2017,Qtr 4,November,8,50.00%,machine_learning
2017,Qtr 4,November,8,50.00%,python
2017,Qtr 4,November,8,50.00%,sql
2017,Qtr 4,November,9,50.00%,aws
2017,Qtr 4,November,9,100.00%,cloud
2017,Qtr 4,November,9,50.00%,machine_learning
2017,Qtr 4,November,9,50.00%,sql
2017,Qtr 4,November,10,100.00%,aws
2017,Qtr 4,November,10,100.00%,cloud
2017,Qtr 4,November,10,100.00%,machine_learning
2017,Qtr 4,November,10,100.00%,python
2017,Qtr 4,November,10,100.00%,sql
2017,Qtr 4,November,11,100.00%,machine_learning
2017,Qtr 4,November,11,100.00%,python
2017,Qtr 4,November,12,100.00%,aws
2017,Qtr 4,November,12,100.00%,cloud
2017,Qtr 4,November,13,25.00%,aws
2017,Qtr 4,November,13,25.00%,cloud
2017,Qtr 4,November,13,50.00%,machine_learning
2017,Qtr 4,November,13,75.00%,python
2017,Qtr 4,November,13,25.00%,sql
2017,Qtr 4,November,14,33.33%,aws
2017,Qtr 4,November,14,33.33%,cloud
2017,Qtr 4,November,14,33.33%,machine_learning
2017,Qtr 4,November,14,33.33%,python
2017,Qtr 4,November,14,33.33%,sql
2017,Qtr 4,November,15,33.33%,aws
2017,Qtr 4,November,15,33.33%,cloud
2017,Qtr 4,November,15,33.33%,python
2017,Qtr 4,November,15,33.33%,sql
2017,Qtr 4,November,16,100.00%,aws
2017,Qtr 4,November,16,100.00%,cloud
2017,Qtr 4,November,17,66.67%,aws
2017,Qtr 4,November,17,33.33%,cloud
2017,Qtr 4,November,17,33.33%,python
2017,Qtr 4,November,17,66.67%,sql
2017,Qtr 4,November,18,25.00%,aws
2017,Qtr 4,November,18,50.00%,cloud
2017,Qtr 4,November,18,25.00%,machine_learning
2017,Qtr 4,November,19,50.00%,aws
2017,Qtr 4,November,19,75.00%,cloud
2017,Qtr 4,November,19,25.00%,machine_learning
2017,Qtr 4,November,19,75.00%,python
2017,Qtr 4,November,19,100.00%,sql
2017,Qtr 4,November,20,100.00%,aws
2017,Qtr 4,November,20,100.00%,python
2017,Qtr 4,November,20,100.00%,sql
2017,Qtr 4,November,21,33.33%,cloud
2017,Qtr 4,November,21,66.67%,machine_learning
2017,Qtr 4,November,21,33.33%,python
2017,Qtr 4,November,21,66.67%,sql
2017,Qtr 4,November,22,100.00%,aws
2017,Qtr 4,November,22,100.00%,cloud
2017,Qtr 4,November,22,100.00%,machine_learning
2017,Qtr 4,November,22,100.00%,python
2017,Qtr 4,November,22,100.00%,sql
2017,Qtr 4,November,23,50.00%,aws
2017,Qtr 4,November,23,50.00%,machine_learning
2017,Qtr 4,November,23,100.00%,python
2017,Qtr 4,November,23,50.00%,sql
2017,Qtr 4,November,24,33.33%,aws
2017,Qtr 4,November,24,33.33%,python
2017,Qtr 4,November,24,66.67%,sql
2017,Qtr 4,November,25,50.00%,aws
2017,Qtr 4,November,25,50.00%,cloud
2017,Qtr 4,November,25,25.00%,machine_learning
2017,Qtr 4,November,25,25.00%,python
2017,Qtr 4,November,25,25.00%,sql
2017,Qtr 4,November,26,66.67%,aws
2017,Qtr 4,November,26,66.67%,cloud
2017,Qtr 4,November,26,33.33%,machine_learning
2017,Qtr 4,November,26,33.33%,python
2017,Qtr 4,November,26,33.33%,sql
2017,Qtr 4,November,27,33.33%,aws
2017,Qtr 4,November,27,33.33%,cloud
2017,Qtr 4,November,27,33.33%,machine_learning
2017,Qtr 4,November,27,66.67%,python
2017,Qtr 4,November,27,100.00%,sql
2017,Qtr 4,November,28,100.00%,python
2017,Qtr 4,November,28,100.00%,sql
2017,Qtr 4,November,29,66.67%,aws
2017,Qtr 4,November,29,66.67%,cloud
2017,Qtr 4,November,29,66.67%,machine_learning
2017,Qtr 4,November,29,100.00%,python
2017,Qtr 4,November,29,100.00%,sql
2017,Qtr 4,November,30,50.00%,aws
2017,Qtr 4,November,30,50.00%,cloud
2017,Qtr 4,November,30,25.00%,python
2017,Qtr 4,November,30,25.00%,sql
2017,Qtr 4,December,1,60.00%,aws
2017,Qtr 4,December,1,40.00%,cloud
2017,Qtr 4,December,1,20.00%,machine_learning
2017,Qtr 4,December,1,20.00%,python
2017,Qtr 4,December,1,20.00%,sql
2017,Qtr 4,December,2,40.00%,aws
2017,Qtr 4,December,2,20.00%,cloud
2017,Qtr 4,December,2,20.00%,machine_learning
2017,Qtr 4,December,2,80.00%,python
2017,Qtr 4,December,2,80.00%,sql
2017,Qtr 4,December,3,50.00%,python
2017,Qtr 4,December,3,50.00%,sql
2017,Qtr 4,December,4,33.33%,aws
2017,Qtr 4,December,4,33.33%,cloud
2017,Qtr 4,December,4,33.33%,machine_learning
2017,Qtr 4,December,4,33.33%,python
2017,Qtr 4,December,4,66.67%,sql
2017,Qtr 4,December,6,33.33%,aws
2017,Qtr 4,December,6,33.33%,cloud
2017,Qtr 4,December,6,16.67%,machine_learning
2017,Qtr 4,December,6,33.33%,python
2017,Qtr 4,December,6,50.00%,sql
2017,Qtr 4,December,7,33.33%,cloud
2017,Qtr 4,December,8,25.00%,aws
2017,Qtr 4,December,8,25.00%,machine_learning
2017,Qtr 4,December,8,75.00%,python
2017,Qtr 4,December,8,100.00%,sql
2017,Qtr 4,December,9,33.33%,aws
2017,Qtr 4,December,9,33.33%,cloud
2017,Qtr 4,December,9,33.33%,python
2017,Qtr 4,December,9,33.33%,sql
2017,Qtr 4,December,10,66.67%,aws
2017,Qtr 4,December,10,33.33%,cloud
2017,Qtr 4,December,10,33.33%,machine_learning
2017,Qtr 4,December,10,66.67%,python
2017,Qtr 4,December,10,33.33%,sql
2017,Qtr 4,December,11,66.67%,aws
2017,Qtr 4,December,11,33.33%,cloud
2017,Qtr 4,December,11,33.33%,python
2017,Qtr 4,December,11,33.33%,sql
2017,Qtr 4,December,15,66.67%,aws
2017,Qtr 4,December,15,66.67%,cloud
2017,Qtr 4,December,15,66.67%,machine_learning
2017,Qtr 4,December,15,66.67%,python
2017,Qtr 4,December,15,66.67%,sql
2017,Qtr 4,December,16,50.00%,aws
2017,Qtr 4,December,17,75.00%,aws
2017,Qtr 4,December,17,25.00%,cloud
2017,Qtr 4,December,17,50.00%,machine_learning
2017,Qtr 4,December,17,75.00%,python
2017,Qtr 4,December,17,50.00%,sql
2017,Qtr 4,December,19,50.00%,aws
2017,Qtr 4,December,19,50.00%,cloud
2017,Qtr 4,December,19,50.00%,machine_learning
2017,Qtr 4,December,19,50.00%,python
2017,Qtr 4,December,19,50.00%,sql
2017,Qtr 4,December,20,50.00%,aws
2017,Qtr 4,December,20,50.00%,machine_learning
2017,Qtr 4,December,20,100.00%,python
2017,Qtr 4,December,20,50.00%,sql
2017,Qtr 4,December,22,50.00%,machine_learning
2017,Qtr 4,December,22,50.00%,python
2017,Qtr 4,December,22,50.00%,sql
2017,Qtr 4,December,23,50.00%,aws
2017,Qtr 4,December,23,50.00%,cloud
2017,Qtr 4,December,23,50.00%,python
2017,Qtr 4,December,23,50.00%,sql
2017,Qtr 4,December,24,50.00%,aws
2017,Qtr 4,December,24,50.00%,cloud
2017,Qtr 4,December,24,50.00%,sql
2017,Qtr 4,December,25,50.00%,aws
2017,Qtr 4,December,25,50.00%,cloud
2017,Qtr 4,December,25,50.00%,machine_learning
2017,Qtr 4,December,25,50.00%,python
2017,Qtr 4,December,25,50.00%,sql
2017,Qtr 4,December,27,100.00%,python
2017,Qtr 4,December,28,50.00%,cloud
2017,Qtr 4,December,28,50.00%,python
2017,Qtr 4,December,28,50.00%,sql
2017,Qtr 4,December,29,66.67%,aws
2017,Qtr 4,December,29,33.33%,machine_learning
2017,Qtr 4,December,29,66.67%,python
2017,Qtr 4,December,29,66.67%,sql
2017,Qtr 4,December,30,100.00%,aws
2017,Qtr 4,December,30,50.00%,machine_learning
2017,Qtr 4,December,30,50.00%,python
2017,Qtr 4,December,30,50.00%,sql
2017,Qtr 4,December,31,25.00%,python
2018,Qtr 1,January,1,100.00%,aws
2018,Qtr 1,January,1,100.00%,cloud
